DATE;SP500;NASDAQ,AAPL;NASDAQ,AMZN;NASDAQ,GOOGL
1502825760;2467,02;161,71;983,8173;938,39
1502825820;2467,1599;161,74;983,91;938,5
1502825880;2467,3201;161,76;984,03;938,96
1502825940;2467,5801;161,815;984,12;938,77
1502826000;2467,6599;161,82;984,42;939,05
1502826060;2467,8301;161,86;984,5325;939,16
1502826120;2467,8999;161,86;984,51;939,31
1502826180;2467,9199;161,85;984,24;939,3
1502826240;2467,8501;161,88;984,23;939,27
1502826300;2467,99;161,88;983,8;939,45
1502826360;2468,4399;161,94;984,035;939,6571
1502826420;2468,74;161,95;983,93;939,65
1502826480;2468,51;161,96;984,07;939,5
1502826540;2468,1599;161,99;983,46;939,39
1502826600;2466,7;161,84;983,18;938,58
1502826660;2466,9099;161,72;983;938,53
1502826720;2466,4299;161,73;983,16;938,645
1502826780;2466,49;161,71;982,99;938,55
1502826840;2466,4199;161,72;982,7497;938,62
1502826900;2465,71;161,72;982,78;938,83
1502826960;2465,1399;161,67;982,725;939,03
1502827020;2465,1001;161,62;982,715;938,79
1502827080;2464,6299;161,64;982,7;938,49
1502827140;2464,76;161,61;982,29;938,25
1502827200;2464,76;161,6;982,74;938,08
1502890200;2469,1101;161,98;982,74;941,25
1502890260;2469,98;161,5352;978,11;941,26
1502890320;2471,0801;161,68;978,99;941,79
1502890380;2470,8;161,89;977,1184;942,005
1502890440;2470,3799;162,012;977,53;941,83
1502890500;2470,01;161,86;977,09;941,79
1502890560;2470,0601;161,73;975,855;941,7216
1502890620;2470,23;161,63;975,75;942,48
1502890680;2469,7;161,72;977,03;942,94
1502890740;2469,75;161,49;977,59;942,31
1502890800;2468,8101;161,3301;976,62;941,88
1502890860;2468,97;161,16;976,004;941,51
1502890920;2469,1201;161,4;976,69;941,3218
1502890980;2469,4299;161,3535;977,49;941,52
1502891040;2469,71;161,42;977,68;941,41
1502891100;2469,6201;161,4226;977,77;941
1502891160;2470,3899;161,41;977,09;940,8373
1502891220;2470,1201;161,33;977,95;941,46
1502891280;2469,1699;161,3099;977,77;941,0005
1502891340;2469,26;161,136;977,1739;940,3021
1502891400;2470,27;161,18;977,96;940,9
1502891460;2469,1001;161,1;978,5287;941,11
1502891520;2469,5601;160,9687;977,5;940,23
1502891580;2470,23;161,115;976,89;940,7
1502891640;2469,9199;161,26;977,6;940,56
1502891700;2470,2;161,2575;977,35;940,56
1502891760;2470,53;161,32;977,6;941,06
1502891820;2470,29;161,41;977,37;941,9799
1502891880;2470,3201;161,5;977,03;942,6
1502891940;2470,5601;161,51;976,415;942,27
1502892000;2470,74;161,45;976,53;942,36
1502892060;2470,52;161,4;976,34;942,24
1502892120;2470,5601;161,3;975,64;941,81
1502892180;2470,4299;161,238;974,99;941,66
1502892240;2470,3701;161,16;974,2056;941,44
1502892300;2471,29;161,24;973,7801;941,23
1502892360;2471,1101;161,27;974,4483;941,5628
1502892420;2471;161,23;974,73;941,23
1502892480;2471,54;161,21;974,67;941,62
1502892540;2471,01;161,33;975,4669;942,28
1502892600;2470,8701;161,261;975,4254;942,11
1502892660;2470,23;161,23;975,28;941,9596
1502892720;2470,0701;161,16;974,38;941,94
1502892780;2470,1001;161,13;973,9;942,05
1502892840;2470,22;161,19;974,0777;942,16
1502892900;2470,3701;161,18;974,18;942,09
1502892960;2470,6799;161,19;974,46;942,45
1502893020;2470,6899;161,3236;974,54;942,7414
1502893080;2471;161,4199;974,39;942,87
1502893140;2470,9099;161,49;975,4;942,9501
1502893200;2471,1699;161,45;975,42;943,64
1502893260;2471,1799;161,4;975,62;943,49
1502893320;2471,4299;161,415;975,37;943,35
1502893380;2471,3301;161,45;975,71;943,32
1502893440;2471,1799;161,48;974,96;943,56
1502893500;2471,3401;161,43;974,4127;943,4995
1502893560;2471,3799;161,4;974,545;943,36
1502893620;2471,4299;161,4499;974,99;943,69
1502893680;2471,8701;161,5;975,5;943,85
1502893740;2471,9399;161,61;976,345;944,0056
1502893800;2471,6699;161,71;976,71;944,33
1502893860;2471,4199;161,65;976,67;943,67
1502893920;2471,4399;161,74;976,795;944,09
1502893980;2471,29;161,75;977,24;944,22
1502894040;2471,23;161,6438;977,1184;943,96
1502894100;2471,6899;161,6413;977,3;944
1502894160;2471,22;161,72;977,91;944,23
1502894220;2471,8401;161,74;978,15;944,195
1502894280;2471,8301;161,825;978,6921;944,48
1502894340;2471,99;161,839;979,4505;944,6699
1502894400;2472,0801;161,86;979,05;944,7
1502894460;2471,96;161,81;978,52;944,73
1502894520;2472,3;161,8324;978,48;945,23
1502894580;2472,2;161,8612;978,1;945,56
1502894640;2472,3501;161,93;978,06;945,47
1502894700;2472,46;161,879;978,5;945,91
1502894760;2473,21;162;978,37;945,93
1502894820;2473,1399;162,07;979;946,0402
1502894880;2472,76;162,1604;979,05;946,22
1502894940;2472,6699;162,19;978,98;945,92
1502895000;2472,72;162,3045;978,955;945,92
1502895060;2472,77;162,2933;978,8575;946,3097
1502895120;2472,6101;162,382;978,59;946,2477
1502895180;2472,47;162,3;979;946,27
1502895240;2472,6101;162,22;979,05;946,18
1502895300;2473,05;162,18;979,26;946,29
1502895360;2473,1799;162,2;979,56;946,36
1502895420;2473,1299;162,22;979,7704;946,1501
1502895480;2473,02;162,24;979,655;946,23
1502895540;2473,01;162,23;979,165;945,75
1502895600;2473,3899;162,225;978,766;944,7336
1502895660;2473,4199;162,28;978,87;945,225
1502895720;2473,47;162,22;979,24;945
1502895780;2473,46;162,255;979,44;945,73
1502895840;2473,1001;162,2661;979,47;945,73
1502895900;2472,96;162,154;979,27;945,69
1502895960;2473;162,07;978,83;945,3878
1502896020;2472,29;162,21;979,313;945,7
1502896080;2472,4199;162,1299;979,058;945,33
1502896140;2471,98;162,148;979,3;945,48
1502896200;2471,8601;162,0799;979,37;945,17
1502896260;2471,8501;162,11;979,57;945,145
1502896320;2471,8401;162,11;979,5;945,74
1502896380;2471,8799;162,11;979,8;945,76
1502896440;2471,26;162,0022;980,0152;946,37
1502896500;2471,54;161,95;979,8697;945,97
1502896560;2471,53;161,9899;979,93;945,82
1502896620;2471,71;162,02;980,05;945,87
1502896680;2471,3301;162,1;980,5544;946
1502896740;2471,6101;162,066;980,15;946,01
1502896800;2471,5;162,08;980,7828;946,16
1502896860;2471,28;162,0855;981,09;946,26
1502896920;2470,5701;162,0864;980,78;946,2501
1502896980;2470,95;161,98;980,75;945,81
1502897040;2470,8501;161,97;981,03;946,19
1502897100;2470,8799;161,99;980,81;945,85
1502897160;2470,6699;161,9;981,3;945,89
1502897220;2470,46;161,84;980,836;946,02
1502897280;2470,5701;161,81;980,84;945,64
1502897340;2471,01;161,8355;980,8917;946
1502897400;2471,1799;161,8355;981,41;945,89
1502897460;2471,23;161,9085;981,58;946,02
1502897520;2471,4199;161,89;981,38;946,18
1502897580;2471,5901;161,85;981,35;946,14
1502897640;2471,52;161,94;981,5503;946,17
1502897700;2471,55;161,92;982,4499;945,98
1502897760;2471,75;161,9132;982,14;946,25
1502897820;2471,8401;161,9;982,32;946,2
1502897880;2471,73;161,84;981,98;946,17
1502897940;2472,03;161,9442;981,87;946,19
1502898000;2472;161,9601;981,7852;946,35
1502898060;2472,2;161,96;982,05;946,55
1502898120;2472,5801;161,97;982;946,57
1502898180;2472,6599;162,01;982,99;946,73
1502898240;2472,79;162,01;982,9331;946,32
1502898300;2472,8501;162,0193;983,0136;946,35
1502898360;2472,6899;162,065;983,2;946,64
1502898420;2472,9099;162,0367;982,97;946,6668
1502898480;2472,77;162,125;982,97;946,79
1502898540;2472,8401;162,1;983,46;947,04
1502898600;2472,8;162,0984;983,345;947,06
1502898660;2472,8401;162;983,25;947,06
1502898720;2472,6499;162,0468;983,405;947,37
1502898780;2472,75;162;982,92;947,37
1502898840;2472,73;161,97;982,34;947,07
1502898900;2472,9199;161,96;982,245;947,07
1502898960;2472,8;162,0151;982,2;947,1
1502899020;2472,9199;161,9807;982,08;947,39
1502899080;2472,8;162,04;982,1;947,665
1502899140;2472,8301;162;981,8537;947,85
1502899200;2473,01;162,0251;981,99;948,31
1502899260;2473,3401;162,11;981,89;948,3
1502899320;2473,46;162,1981;982,31;948,45
1502899380;2473,8101;162,2255;982,35;948,515
1502899440;2473,76;162,24;982,605;948,78
1502899500;2473,78;162,2;982,5601;948,89
1502899560;2473,6599;162,165;982,6;948,49
1502899620;2473,5701;162,16;982,7;948,52
1502899680;2473,9399;162,132;982,76;948,4
1502899740;2474;162,1788;982,705;948,43
1502899800;2474,3301;162,25;983,09;948,43
1502899860;2474,01;162,285;983,525;948,84
1502899920;2473,8101;162,28;983,54;948,73
1502899980;2473,6699;162,29;983,59;948,6
1502900040;2473,8999;162,32;983,54;948,54
1502900100;2473,6101;162,3058;983,6143;948,5693
1502900160;2473,73;162,29;983,58;948,21
1502900220;2473,8799;162,335;983,74;948,6
1502900280;2473,8899;162,3341;984;948,53
1502900340;2474,2;162,33;984,26;948,74
1502900400;2474,3101;162,3855;984,8662;948,935
1502900460;2474,6399;162,435;985,245;949,1
1502900520;2474,3301;162,465;985,36;949,61
1502900580;2474,3799;162,45;985,03;949,48
1502900640;2474,3301;162,43;985,0708;949,43
1502900700;2474,6699;162,38;985,21;949,15
1502900760;2474,4199;162,5;985,77;949,9
1502900820;2474,1799;162,45;986,21;949,73
1502900880;2474,1799;162,46;985,94;949,67
1502900940;2474,1299;162,4185;986,2;949,46
1502901000;2474,3301;162,395;986,33;949,41
1502901060;2474,3101;162,43;986,25;949,41
1502901120;2473,8999;162,43;986,29;949,63
1502901180;2473,6399;162,35;986,02;949,13
1502901240;2474,01;162,28;985,7769;949,38
1502901300;2473,97;162,2963;985,361;949,16
1502901360;2473,8601;162,29;985,482;948,8101
1502901420;2473,9299;162,24;985,0519;948,75
1502901480;2473,9099;162,19;985,175;948,75
1502901540;2473,8701;162,1999;985,1002;948,63
1502901600;2473,9299;162,21;985,1;948,15
1502901660;2474,02;162,245;984,9003;948,5
1502901720;2473,9399;162,25;984,6104;948,62
1502901780;2473,8701;162,235;984,3565;948,529
1502901840;2473,8201;162,225;984,01;948,67
1502901900;2473,8701;162,15;984,0431;948,62
1502901960;2473,55;162,175;983,8995;948,17
1502902020;2473,3401;162,1736;983,663;947,8855
1502902080;2473,21;162,11;983,48;947,71
1502902140;2472,98;162,1;983,4;947,68
1502902200;2472,5801;162,09;983,1;947,47
1502902260;2472,29;162,0799;983;947,07
1502902320;2471,7;161,9912;982,32;946,78
1502902380;2471,79;161,88;982,39;946,57
1502902440;2471,8799;161,944;982,73;946,591
1502902500;2471,8601;161,97;982,95;946,91
1502902560;2471,55;161,9635;982,9305;946,96
1502902620;2471,03;161,8634;982,23;947,07
1502902680;2470,8101;161,635;981,8;946,2
1502902740;2471,22;161,7;982,1;946,39
1502902800;2471,4099;161,73;982,045;946,5
1502902860;2471,0901;161,77;982,03;946,24
1502902920;2471,27;161,68;981,4;945,98
1502902980;2471,29;161,7501;981,2104;946,1
1502903040;2471,5601;161,75;981,395;946,07
1502903100;2471,78;161,76;981,325;946,4455
1502903160;2471,6599;161,76;981,6196;946,45
1502903220;2471,72;161,638;981,84;946,36
1502903280;2471,9099;161,66;981,3949;946,36
1502903340;2471,9099;161,6587;981,5774;946,45
1502903400;2471,8701;161,645;981,34;946,31
1502903460;2471,76;161,599;981,2016;946,18
1502903520;2468,6799;161,52;981,42;946,51
1502903580;2468,98;161,12;979,1;944,9105
1502903640;2468,4399;161,19;979,13;944,73
1502903700;2468,1499;161,1264;978,79;944,08
1502903760;2469,25;161,07;978,21;944,06
1502903820;2469,4099;161,2164;979,54;944,82
1502903880;2469,5601;161,1999;979,4355;944,8386
1502903940;2469,71;161,29;980,5107;945,24
1502904000;2469,4199;161,345;980,64;945,28
1502904060;2469,6101;161,24;979,655;944,9
1502904120;2469,54;161,28;979,655;944,77
1502904180;2469,78;161,23;979,917;944,95
1502904240;2469,5601;161,2877;979,73;945,12
1502904300;2469,01;161,2552;979,63;944,78
1502904360;2467,8999;161,11;979,67;944,88
1502904420;2467,6799;161,11;978,9657;944,06
1502904480;2467,8401;161,0273;979,035;943,94
1502904540;2468,79;160,9999;979,23;944,17
1502904600;2468,21;161,11;979,48;944,56
1502904660;2467,3401;161,05;979,295;944,79
1502904720;2467,75;160,92;978,302;944,28
1502904780;2467,74;160,93;978,75;944,46
1502904840;2467,8799;160,9657;978,7;944,54
1502904900;2468,1499;161,03;978,76;944,89
1502904960;2468,22;161,06;979,11;944,5701
1502905020;2468,22;161;979;945,03
1502905080;2468,3501;160,97;979,2;945
1502905140;2468,3799;161,0185;979,0236;945,35
1502905200;2468,6899;161,02;978,99;945,34
1502905260;2468,3401;161,02;979,5593;945,8688
1502905320;2468,22;160,97;979,4015;945,57
1502905380;2467,5701;160,9956;979,27;945,6176
1502905440;2467,8701;160,87;978,8;945,105
1502905500;2467,6299;160,8847;979,0443;945,41
1502905560;2468,0901;160,891;978,6525;945,865
1502905620;2468,3301;160,92;979,38;945,92
1502905680;2468,01;160,96;978,87;945,99
1502905740;2468,0601;160,94;978,23;945,513
1502905800;2467,77;160,895;978,46;945,78
1502905860;2468,23;160,8299;978,08;945,53
1502905920;2468,01;160,85;978,823;945,77
1502905980;2467,5901;160,82;978,515;945,82
1502906040;2467,49;160,72;977,75;945,49
1502906100;2467,8799;160,76;977,89;945,49
1502906160;2467,74;160,76;978,28;946,0069
1502906220;2467,71;160,8;978;945,76
1502906280;2468,75;160,88;978,394;946,04
1502906340;2468,53;160,89;978,2797;946,22
1502906400;2467,55;160,86;978,29;946,2
1502906460;2469,1899;160,74;977,79;945,255
1502906520;2469,4199;160,94;979,1;946,2001
1502906580;2469,3799;161,0911;979,31;946,77
1502906640;2469,9199;161;978,7762;946,38
1502906700;2469,5901;161,072;979,45;946,9
1502906760;2469,8701;161,02;979,35;946,56
1502906820;2471;161,08;980,09;947,0687
1502906880;2470,6699;161,27;981;947,86
1502906940;2470,1201;161,28;980,51;947,54
1502907000;2470,1899;161,1951;980,02;947,29
1502907060;2469,74;161,28;980,04;947,24
1502907120;2470,24;161,2373;980,2;947
1502907180;2469,99;161,28;979,87;947,14
1502907240;2470,0901;161,2;979,8091;946,96
1502907300;2469,9399;161,1966;979,6476;946,6111
1502907360;2469,9099;161,15;979,3625;946,625
1502907420;2469,79;161,15;979,61;946,88
1502907480;2469,03;161,14;979,53;946,83
1502907540;2467,0801;161,05;978,73;946,39
1502907600;2466,76;160,67;977,79;945,2268
1502907660;2466,3799;160,71;977,0049;944,67
1502907720;2465,4099;160,73;977,235;944,29
1502907780;2465,3601;160,6376;976,32;943,74
1502907840;2464,5801;160,51;977,0131;943,78
1502907900;2465,0701;160,51;976,36;943,06
1502907960;2464,9399;160,498;976,2485;942,985
1502908020;2465,6799;160,48;975,89;943,03
1502908080;2465,8501;160,6;976,4202;943,6781
1502908140;2465,6799;160,6;976,3201;943,73
1502908200;2464,6399;160,58;976,77;943,5
1502908260;2464,3;160,4564;975,79;943,15
1502908320;2464,51;160,35;976;943,15
1502908380;2465,1499;160,2601;975,6;943,41
1502908440;2465,75;160,24;976,23;943,49
1502908500;2466,25;160,325;976,325;943,49
1502908560;2466,5601;160,43;976,95;944,06
1502908620;2466,48;160,52;977,22;944,73
1502908680;2466,8601;160,5176;977,1645;944,65
1502908740;2466,6001;160,54;977,01;944,9187
1502908800;2466,6001;160,391;977,06;944,38
1502908860;2466,78;160,557;977,0253;944,715
1502908920;2466,3701;160,5;977,45;944,76
1502908980;2466,3501;160,49;977,31;944,8
1502909040;2466,47;160,47;976,98;944,81
1502909100;2466,6201;160,52;977,48;944,44
1502909160;2466,21;160,58;977,65;944,8064
1502909220;2466,5;160,5446;977,1;944,25
1502909280;2467,01;160,57;977,51;944,42
1502909340;2467,8201;160,7088;977,56;944,77
1502909400;2467,5801;160,78;978,5;945,2
1502909460;2467,8899;160,7534;978,17;945,15
1502909520;2468,23;160,8308;978,29;945,4766
1502909580;2468,1799;160,84;978,23;945,24
1502909640;2468;160,83;977,86;945,2645
1502909700;2468,4299;160,85;977,82;945,395
1502909760;2468,3799;160,86;978,19;945,48
1502909820;2468,49;160,82;978,37;945,61
1502909880;2468,48;160,86;977,8;945,56
1502909940;2468,02;160,84;977,9031;945,51
1502910000;2468,5701;160,7526;977,57;945,27
1502910060;2468,5801;160,8854;978;945,38
1502910120;2468,49;160,99;977,97;945,7108
1502910180;2468,1101;161,0601;977,97;945,49
1502910240;2468,0901;160,9664;977,82;945,38
1502910300;2468,1001;160,92;977,6986;945,33
1502910360;2468,03;160,9;977,78;945,5339
1502910420;2467,5901;160,855;977,97;944,87
1502910480;2467,6599;160,84;977,5;944,8
1502910540;2467,22;160,8664;977,44;944,8
1502910600;2466,79;160,815;977,11;944,38
1502910660;2466,6799;160,7;977,26;943,9753
1502910720;2467,46;160,6538;976,82;944,13
1502910780;2467,47;160,837;977,4;944,53
1502910840;2467,3;160,85;977,62;944,3
1502910900;2467,3501;160,835;977,6588;944,32
1502910960;2466,9299;160,775;978,025;944,67
1502911020;2467,3;160,7;977,55;944,26
1502911080;2467,26;160,81;977,58;944,41
1502911140;2466,78;160,76;977,47;944,63
1502911200;2466,98;160,72;977,588;944,26
1502911260;2467,2;160,81;977,95;944,46
1502911320;2467,73;160,86;978,37;944,62
1502911380;2468,53;160,8856;978,22;944,68
1502911440;2468,04;160,8998;978,805;945,1183
1502911500;2467,72;160,838;978,37;944,715
1502911560;2467,8701;160,78;977,98;944,27
1502911620;2468,26;160,84;978,16;944,39
1502911680;2468,3401;160,773;977,98;944,27
1502911740;2468,3;160,815;978,07;944,41
1502911800;2468,6599;160,81;978,37;944,43
1502911860;2468,51;160,835;978,29;944,7
1502911920;2468,51;160,89;978,71;944,66
1502911980;2467,6201;160,89;978,71;944,59
1502912040;2468,01;160,78;977,18;943,5617
1502912100;2468,27;160,8301;977,5;944,0001
1502912160;2467,6799;160,8763;977,485;944,41
1502912220;2467,6699;160,78;977,4997;943,86
1502912280;2467,6399;160,85;977,26;943,94
1502912340;2467,78;160,85;977,29;943,3
1502912400;2467,6201;160,885;976,8519;943,64
1502912460;2468,01;160,92;977,61;943,655
1502912520;2468,3401;160,97;978;944,285
1502912580;2468;160,96;978,23;944,3
1502912640;2467,95;160,9;977,99;944,27
1502912700;2467,3101;160,94;977,47;944,04
1502912760;2467,3999;160,78;977,68;943,72
1502912820;2466,76;160,71;977,2263;943,9
1502912880;2466,9399;160,61;977,18;944,02
1502912940;2466,97;160,6899;977,3;943,8636
1502913000;2466,9199;160,7824;977,9;944,22
1502913060;2466,79;160,8;977,915;943,79
1502913120;2466,96;160,85;977,74;943,9
1502913180;2467,01;160,9;977,8;943,87
1502913240;2467,29;160,8;977,63;943,77
1502913300;2466,97;160,83;977,802;944,15
1502913360;2466,73;160,85;977,76;944,32
1502913420;2467,1201;160,77;977,4178;943,97
1502913480;2466,23;160,775;977,67;943,97
1502913540;2468,24;160,77;977,2;943,37
1502913600;2468,24;160,95;978,18;944,27
1502976600;2460,3101;160,52;977,84;943,01
1502976660;2461,1899;160,22;976,26;941,22
1502976720;2461,96;160,47;975,78;942,03
1502976780;2462,26;160,63;974,4667;942,45
1502976840;2462,3899;160,429;974,47;942
1502976900;2461,7;160,36;974,74;941,21
1502976960;2462,6001;159,69;974,76;941,08
1502977020;2462,8;159,92;974;941,8452
1502977080;2462,6201;160,1;974,41;942,46
1502977140;2461,54;160,1801;975,35;943,33
1502977200;2462,1299;160,03;974,9624;942,88
1502977260;2462,5601;160,1313;974,9;942,945
1502977320;2463,0701;160,04;973,85;942,9101
1502977380;2463,05;160,1655;974,598;942,9
1502977440;2463,96;160,14;973,9;942,55
1502977500;2464,52;160,3699;974,8;943,05
1502977560;2464,78;160,47;975,2888;943,26
1502977620;2464,5701;160,46;975,075;943,3201
1502977680;2464,4199;160,38;974,618;942,13
1502977740;2464,6101;160,33;974,49;942,7
1502977800;2464,5;160,35;974,76;942,75
1502977860;2463,9299;160,19;974,94;942,425
1502977920;2464,27;160,1673;974,725;941,8304
1502977980;2464,21;160,15;975,14;942,42
1502978040;2463,8999;160,12;976,0184;942,44
1502978100;2463,8601;160,03;975,49;942,18
1502978160;2464,25;160,12;975,6901;942,68
1502978220;2460,8999;160,1469;975,74;943,16
1502978280;2461,5701;159,85;974,15;941,34
1502978340;2460,3799;159,9708;974,58;941,33
1502978400;2458,23;159,8;973,86;940,64
1502978460;2459,1399;159,58;971,9465;939,51
1502978520;2458;159,664;972,11;939,38
1502978580;2459,71;159,61;972,14;938,6001
1502978640;2458,79;159,75;973,83;940,88
1502978700;2460,03;159,5521;973,09;941,27
1502978760;2460,0701;159,73;974,0107;941,79
1502978820;2459,27;159,6485;973,83;941,74
1502978880;2459,28;159,56;973,3465;940,6
1502978940;2458,8701;159,5;972,62;940,62
1502979000;2458,5801;159,46;972,335;940,1384
1502979060;2457,55;159,42;972,23;940,0127
1502979120;2456,55;159,26;971,82;938,89
1502979180;2456,24;159,0601;970,79;938,15
1502979240;2455,3;159,13;971,38;938,34
1502979300;2454,22;159,06;971,12;938,98
1502979360;2453,0601;158,77;970,51;937,76
1502979420;2453,8999;158,8;969,77;936,59
1502979480;2453,45;158,8899;969,43;937,95
1502979540;2452,76;158,89;969,634;937,54
1502979600;2451,4199;158,98;969;937,6999
1502979660;2452,6101;158,83;968,35;936,8731
1502979720;2452,3899;159,09;969,05;937,25
1502979780;2451,5801;158,97;969,5;937,3962
1502979840;2452,6201;158,95;969,459;937,07
1502979900;2453,1101;159,11;970,76;937,41
1502979960;2452,48;159,08;970,59;937,2492
1502980020;2452,3301;158,9675;969,98;936,58
1502980080;2453,5;158,955;969,7199;936,89
1502980140;2453,22;159,07;970,155;936,45
1502980200;2455,8501;158,97;970,1617;937,05
1502980260;2455,77;159,21;970,94;937,5742
1502980320;2456,54;159,25;969,679;938,2
1502980380;2456,96;159,3399;971,05;938,66
1502980440;2456,6399;159,19;970,735;937,97
1502980500;2456,45;159,41;970,93;938,18
1502980560;2456,1299;159,37;970,83;938,075
1502980620;2455,71;159,3048;970,4549;938,03
1502980680;2455,6101;159,22;970,3417;938,36
1502980740;2455,04;159,3346;970,25;938
1502980800;2454,28;159,22;969,5;937,41
1502980860;2453,1399;159,1676;968,835;937,39
1502980920;2453,28;159,0904;968,1163;937
1502980980;2452,96;159,17;968,6751;938,02
1502981040;2452,2;159,127;969,25;937,38
1502981100;2453,47;159,02;968,585;937,4088
1502981160;2454,1201;159,1675;969;938,5
1502981220;2453,8401;159,26;968,57;937,99
1502981280;2453,3701;159,27;969;937,86
1502981340;2453,48;159,15;968,56;937,32
1502981400;2451,8401;159,2675;968,67;937,839
1502981460;2452,5601;158,9925;968,235;936,51
1502981520;2453,46;159,03;968,62;937,11
1502981580;2453,99;159,12;968,53;936,69
1502981640;2454,48;159,19;968,96;936,69
1502981700;2455,3401;159,2;968,63;937,3523
1502981760;2454,78;159,3;969,1304;938,47
1502981820;2455;159,255;969;937,11
1502981880;2454,5701;159,2292;968,6044;937
1502981940;2454,1001;159,0726;968,489;936,52
1502982000;2456,29;159,08;967,85;936,9106
1502982060;2456,3401;159,3;968,2939;937,48
1502982120;2456,25;159,22;968,27;936,94
1502982180;2456,29;159,185;967,7;936,71
1502982240;2456,9199;159,1458;968,04;936,69
1502982300;2457,8501;159,25;968,8049;936,99
1502982360;2458,5601;159,28;969,45;937,52
1502982420;2458,6599;159,45;970,26;938,25
1502982480;2458,4099;159,56;970,59;938,4
1502982540;2458,8201;159,5039;970,405;938,69
1502982600;2458,55;159,6;970,411;939,12
1502982660;2458,4099;159,51;970,109;939,1
1502982720;2458,71;159,5172;969,95;938,235
1502982780;2457,96;159,545;970,055;938,5627
1502982840;2458,1001;159,535;969,76;937,8
1502982900;2457,9399;159,51;969,975;937,9228
1502982960;2457,27;159,58;970;938,4
1502983020;2457,3;159,48;969,65;937,8901
1502983080;2458,2;159,46;969,5064;938,23
1502983140;2457,55;159,57;969,351;938,52
1502983200;2457,8101;159,53;969,12;938,59
1502983260;2457,3;159,57;969,01;938,085
1502983320;2457,6699;159,63;968,57;938,085
1502983380;2457,3601;159,7;969,16;938,085
1502983440;2456,55;159,6455;969,25;939,04
1502983500;2457,3;159,55;968,51;938,27
1502983560;2457,3401;159,6316;968,86;938,22
1502983620;2457,0801;159,6743;968,96;938,76
1502983680;2456,73;159,6;968,91;938,3022
1502983740;2455,0901;159,5862;969,07;938,0101
1502983800;2455,8501;159,39;968,51;937,75
1502983860;2454,77;159,47;968,42;937,585
1502983920;2454,48;159,4;967,84;937,66
1502983980;2454,1699;159,35;967,66;937,625
1502984040;2454,1699;159,35;967,93;937,26
1502984100;2454,71;159,33;967,763;937,5
1502984160;2454,03;159,3559;967,9968;938,1
1502984220;2454,54;159,2633;967,6998;937,75
1502984280;2454,46;159,32;967,685;938
1502984340;2453,5701;159,3998;967,46;937,99
1502984400;2453,3799;159,34;966,6328;937,74
1502984460;2453,0801;159,369;966,8788;937,91
1502984520;2452,74;159,25;966,69;938
1502984580;2452,5701;159,2;966,65;938,0233
1502984640;2453,25;159,21;966,02;938,11
1502984700;2453,28;159,2533;966,78;938,8
1502984760;2453,51;159,25;966,57;939,7
1502984820;2452,5;159,269;967,03;939,51
1502984880;2451,6899;159,11;966,82;939,2
1502984940;2451,05;159,06;966,72;938,57
1502985000;2451,71;159,03;966,02;937,7
1502985060;2451,46;159,15;966,11;938,14
1502985120;2452,1599;159,09;966,11;937,76
1502985180;2452,24;159,22;966,6808;938,03
1502985240;2452,3899;159,2;966,47;937,6
1502985300;2452,51;159,1944;966,743;938,25
1502985360;2452,76;159,2866;967;938,59
1502985420;2452,02;159,29;967,0201;938,51
1502985480;2452,4199;159,235;966,9089;938,31
1502985540;2452,3701;159,29;966,72;938,15
1502985600;2452,28;159,28;966,9;938,16
1502985660;2452,96;159,2699;966,8;938,33
1502985720;2453,4199;159,36;967,23;938,77
1502985780;2453,4399;159,37;967,61;938,77
1502985840;2453,5601;159,381;968,005;938,53
1502985900;2453,25;159,3969;968;938,37
1502985960;2452,6899;159,4139;967,95;938,27
1502986020;2452,1899;159,4705;967,83;938,3601
1502986080;2452,6201;159,4;967;938,44
1502986140;2450,8701;159,4037;967,5442;938,26
1502986200;2449,52;159,2;966,5;937,69
1502986260;2449;159,02;965,7753;936,6
1502986320;2449,54;158,85;965,01;936,4
1502986380;2449,3101;158,96;965,13;936,26
1502986440;2449,95;158,9;964,96;936,452
1502986500;2449,28;159;964,85;936,21
1502986560;2448,29;158,93;964,765;936
1502986620;2449;158,78;964,5648;935,77
1502986680;2448,4299;158,8109;964,99;935,77
1502986740;2448,75;158,71;963,88;935,6601
1502986800;2448,23;158,77;964,01;935,46
1502986860;2448,8401;158,64;964,19;935,46
1502986920;2449,22;158,74;965,42;936,09
1502986980;2449,23;158,8047;965,27;935,6
1502987040;2449,52;158,835;965;936,09
1502987100;2449,1201;158,975;965,36;936,19
1502987160;2448,1799;158,9199;965,0147;936,019
1502987220;2448,8;158,885;963,82;935,46
1502987280;2448,54;159,0999;964,93;935,65
1502987340;2449,1299;159,03;964,575;935,73
1502987400;2449,05;159,11;964,38;935,4
1502987460;2447,76;159,1247;964,7735;936
1502987520;2448,8;158,91;964,03;934,7922
1502987580;2448,71;159,11;965,14;935,91
1502987640;2447,9299;159,0729;964,945;936
1502987700;2448,6599;159,03;964,61;935,5232
1502987760;2448,51;159,11;964,9116;935,5904
1502987820;2447,6599;159,11;965,01;935,55
1502987880;2448,0701;158,86;964,25;935,1
1502987940;2449,1399;159,0084;965;935,5
1502988000;2448,5901;159,12;965,48;936,13
1502988060;2448,9199;159,01;965,37;935,61
1502988120;2448,6599;159,07;965,974;935,9353
1502988180;2448,4299;159,01;965,81;935,32
